"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"hotels","hotels",-226.61175735902054,-3200.6333798400265,468.9846314445239,46,0.5,0.5,0.5,0.5,3669.6180112845504,"hotels-46"
"hotels","hotels",-188.81028880790188,-3168.558486965465,651.8470873460326,47,0.5,0.5,0.5,0.5,3820.4055743114977,"hotels-47"
"hotels","hotels",-186.53038566760895,-3375.4913337018274,581.4197009165333,48,0.5,0.5,0.5,0.5,3956.9110346183606,"hotels-48"
"hotels","hotels",-231.00700540417057,-3022.703809512708,695.3602095437177,49,0.5,0.5,0.5,0.5,3718.064019056426,"hotels-49"
"hotels","hotels",-227.4454067691144,-3346.9405492971946,551.288232694224,50,0.5,0.5,0.5,0.5,3898.2287819914186,"hotels-50"
"gambling","casinohotels",-383.2823782148678,-3969.5587446541767,-2.2297242367773578,1,0.5,0.5,0.5,0.5,3967.3290204173995,"casinohotels-1"
"gambling","casinohotels",-565.74699722059,-8909.728637922855,-27.93402848541292,2,0.5,0.5,0.5,0.5,8881.794609437442,"casinohotels-2"
"gambling","casinohotels",-887.1695220336885,-13480.609288950756,-32.31890230684948,3,0.5,0.5,0.5,0.5,13448.290386643906,"casinohotels-3"
"gambling","casinohotels",-1178.2349859817384,-15662.625931765984,-77.64292104103467,4,0.5,0.5,0.5,0.5,15584.983010724949,"casinohotels-4"
"gambling","casinohotels",-1329.6188842886495,-20718.379370898976,-70.72420005651043,5,0.5,0.5,0.5,0.5,20647.655170842467,"casinohotels-5"
"gambling","casinohotels",-1621.8619983083245,-22532.426388060336,-130.14926924540782,6,0.5,0.5,0.5,0.5,22402.277118814927,"casinohotels-6"
"gambling","casinohotels",-2013.7727895569772,-25926.219888205902,-95.58710698858872,7,0.5,0.5,0.5,0.5,25830.632781217315,"casinohotels-7"
"gambling","casinohotels",-1952.5275726060404,-34084.27010415147,-128.48706241228206,8,0.5,0.5,0.5,0.5,33955.78304173918,"casinohotels-8"
"gambling","casinohotels",-2215.9241960974728,-35670.80266904924,-122.57163863655626,9,0.5,0.5,0.5,0.5,35548.23103041269,"casinohotels-9"
"gambling","casinohotels",-2367.157700914662,-34157.5955594414,-168.5190132024398,10,0.5,0.5,0.5,0.5,33989.07654623896,"casinohotels-10"
"gambling","casinohotels",-2733.8169035022183,-34606.305714297356,-174.762476117007,11,0.5,0.5,0.5,0.5,34431.54323818035,"casinohotels-11"
"gambling","casinohotels",-3123.0289702520267,-40176.27768070337,-183.82670099544188,12,0.5,0.5,0.5,0.5,39992.45097970793,"casinohotels-12"
"gambling","casinohotels",-3206.2618634329237,-57466.071321689866,-207.63427315865306,13,0.5,0.5,0.5,0.5,57258.43704853121,"casinohotels-13"
"gambling","casinohotels",-2901.8898774905037,-47279.978155277655,-181.8351927698352,14,0.5,0.5,0.5,0.5,47098.142962507816,"casinohotels-14"
"gambling","casinohotels",-3381.69242311822,-45134.718079556544,-265.10081484519793,15,0.5,0.5,0.5,0.5,44869.61726471135,"casinohotels-15"
"gambling","casinohotels",-3552.8106021013905,-53370.56472992713,-252.80562278448784,16,0.5,0.5,0.5,0.5,53117.75910714264,"casinohotels-16"
"gambling","casinohotels",-3892.081482933031,-59259.123415144444,-308.0315710912184,17,0.5,0.5,0.5,0.5,58951.091844053226,"casinohotels-17"
"gambling","casinohotels",-3796.7015240002256,-45642.94323368598,-254.83359526372223,18,0.5,0.5,0.5,0.5,45388.10963842226,"casinohotels-18"
"gambling","casinohotels",-4072.901420419753,-55679.280986368954,-269.98148459078357,19,0.5,0.5,0.5,0.5,55409.29950177817,"casinohotels-19"
"gambling","casinohotels",-4198.045704536271,-58011.343733315516,-289.64543690042757,20,0.5,0.5,0.5,0.5,57721.69829641509,"casinohotels-20"
"gambling","casinohotels",-4400.093996994838,-56217.047865722154,-299.1127333200709,21,0.5,0.5,0.5,0.5,55917.93513240208,"casinohotels-21"
"gambling","casinohotels",-4299.995937657764,-56919.13697396632,-282.02770982779,22,0.5,0.5,0.5,0.5,56637.10926413853,"casinohotels-22"
"gambling","casinohotels",-4911.897702649358,-66225.35471122204,-349.5011264978215,23,0.5,0.5,0.5,0.5,65875.85358472422,"casinohotels-23"
"gambling","casinohotels",-5251.484309885916,-66234.99027700016,-346.66239919150524,24,0.5,0.5,0.5,0.5,65888.32787780865,"casinohotels-24"
"gambling","casinohotels",-5072.882224084531,-60488.44989426026,-338.1133791134755,25,0.5,0.5,0.5,0.5,60150.33651514678,"casinohotels-25"
"gambling","casinohotels",-5266.282331719798,-62586.70477281681,-412.96704297218594,26,0.5,0.5,0.5,0.5,62173.73772984462,"casinohotels-26"
"gambling","casinohotels",-5459.343371966813,-80244.43506674578,-354.49273033478096,27,0.5,0.5,0.5,0.5,79889.942336411,"casinohotels-27"
"gambling","casinohotels",-5877.978389175889,-82476.05854032701,-350.23239664706125,28,0.5,0.5,0.5,0.5,82125.82614367995,"casinohotels-28"
"gambling","casinohotels",-5529.673478210652,-78277.27398732958,-466.97575825482215,29,0.5,0.5,0.5,0.5,77810.29822907476,"casinohotels-29"
"gambling","casinohotels",-6022.625530750836,-76736.53283704288,-369.9234074357697,30,0.5,0.5,0.5,0.5,76366.60942960711,"casinohotels-30"
"gambling","casinohotels",-6066.715235522527,-96150.4482203243,-451.5630176500212,31,0.5,0.5,0.5,0.5,95698.88520267427,"casinohotels-31"
"gambling","casinohotels",-6067.9755331439355,-87383.47839133111,-389.33208864558816,32,0.5,0.5,0.5,0.5,86994.14630268552,"casinohotels-32"
"gambling","casinohotels",-5861.648897636733,-73208.83519218443,-423.6816658168915,33,0.5,0.5,0.5,0.5,72785.15352636753,"casinohotels-33"
"gambling","casinohotels",-6191.735099191084,-83913.7154897726,-521.7216476427152,34,0.5,0.5,0.5,0.5,83391.99384212989,"casinohotels-34"
"gambling","casinohotels",-6425.010687948634,-92521.87345098237,-505.13187349764166,35,0.5,0.5,0.5,0.5,92016.74157748473,"casinohotels-35"
"gambling","casinohotels",-7117.922864192826,-78305.35741173981,-485.6006468791036,36,0.5,0.5,0.5,0.5,77819.75676486071,"casinohotels-36"
"gambling","casinohotels",-6931.607438349707,-96223.56040412765,-483.4030110887763,37,0.5,0.5,0.5,0.5,95740.15739303887,"casinohotels-37"
"gambling","casinohotels",-6929.1490168280725,-82977.02310293294,-516.2710692990187,38,0.5,0.5,0.5,0.5,82460.75203363392,"casinohotels-38"
"gambling","casinohotels",-7375.357252632357,-99977.67681412019,-565.0625994646372,39,0.5,0.5,0.5,0.5,99412.61421465555,"casinohotels-39"
"gambling","casinohotels",-7108.27536639109,-84204.34239871085,-517.4052334945684,40,0.5,0.5,0.5,0.5,83686.93716521628,"casinohotels-40"
"gambling","casinohotels",-7631.267502646635,-99137.56003032211,-465.87626851770494,41,0.5,0.5,0.5,0.5,98671.68376180441,"casinohotels-41"
"gambling","casinohotels",-6944.771300249831,-88488.75339750084,-467.7940675566579,42,0.5,0.5,0.5,0.5,88020.95932994418,"casinohotels-42"
"gambling","casinohotels",-7830.770301860852,-121900.01027457253,-573.3863373861401,43,0.5,0.5,0.5,0.5,121326.62393718639,"casinohotels-43"
"gambling","casinohotels",-7501.778766687285,-83094.33341998974,-620.8999014422918,44,0.5,0.5,0.5,0.5,82473.43351854745,"casinohotels-44"
"gambling","casinohotels",-8846.085401557826,-105527.75784312979,-592.6245241065268,45,0.5,0.5,0.5,0.5,104935.13331902325,"casinohotels-45"
"gambling","casinohotels",-7975.287419894732,-116630.27489582627,-602.1072208297284,46,0.5,0.5,0.5,0.5,116028.16767499654,"casinohotels-46"
"gambling","casinohotels",-7754.56254308012,-103519.16091900007,-598.6775613954042,47,0.5,0.5,0.5,0.5,102920.48335760467,"casinohotels-47"
"gambling","casinohotels",-8810.660550740893,-118671.56409212407,-618.2068555135072,48,0.5,0.5,0.5,0.5,118053.35723661057,"casinohotels-48"
"gambling","casinohotels",-7989.587669319368,-121612.25156790191,-657.728947548603,49,0.5,0.5,0.5,0.5,120954.52262035331,"casinohotels-49"
"gambling","casinohotels",-9415.763953955484,-113547.92269193617,-633.8677932387802,50,0.5,0.5,0.5,0.5,112914.05489869739,"casinohotels-50"
"gambling","bingocardsgambling",-319.6664236233809,-4437.165320101355,-10.409508994326371,1,0.5,0.5,0.5,0.5,4426.755811107028,"bingocardsgambling-1"
"gambling","bingocardsgambling",-671.7854488272537,-11366.602724779803,-23.979606129479333,2,0.5,0.5,0.5,0.5,11342.623118650323,"bingocardsgambling-2"
