"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","museums",-584.0618489412923,-7870.513675445109,7.952880683301164,29,0.75,0.5,0.5,0.5,7878.46655612841,"museums-29"
"exhibits","museums",-687.3084292451731,-6172.679112291345,-19.957332832547813,30,0.75,0.5,0.5,0.5,6152.721779458797,"museums-30"
"exhibits","museums",-619.423134741741,-7709.040512462723,0.336869946758849,31,0.75,0.5,0.5,0.5,7709.377382409482,"museums-31"
"exhibits","museums",-661.4693411071833,-8007.471634753175,-9.302799732020716,32,0.75,0.5,0.5,0.5,7998.168835021154,"museums-32"
"exhibits","museums",-633.203753933579,-7191.045536858567,7.399413527068047,33,0.75,0.5,0.5,0.5,7198.444950385635,"museums-33"
"exhibits","museums",-656.3863119321495,-7195.13228698251,12.870041643977926,34,0.75,0.5,0.5,0.5,7208.002328626488,"museums-34"
"exhibits","museums",-676.8155186921936,-7710.824894486117,13.104833772855905,35,0.75,0.5,0.5,0.5,7723.929728258973,"museums-35"
"exhibits","museums",-710.0766619087805,-6532.189067624835,-25.15352892561826,36,0.75,0.5,0.5,0.5,6507.035538699217,"museums-36"
"exhibits","museums",-664.8418871086844,-7013.205788450025,4.866659010043504,37,0.75,0.5,0.5,0.5,7018.072447460068,"museums-37"
"exhibits","museums",-710.2579980246614,-8197.800163462973,-6.43674632292631,38,0.75,0.5,0.5,0.5,8191.363417140046,"museums-38"
"exhibits","museums",-629.4259673121963,-5576.967030046213,23.77335140473926,39,0.75,0.5,0.5,0.5,5600.740381450953,"museums-39"
"exhibits","museums",-728.5010713521829,-8347.075007972762,-6.544035169891411,40,0.75,0.5,0.5,0.5,8340.530972802871,"museums-40"
"exhibits","museums",-737.2622494732103,-9009.881330742857,-1.3933292059612012,41,0.75,0.5,0.5,0.5,9008.488001536896,"museums-41"
"exhibits","museums",-641.4433100410569,-8344.868448528532,5.526709434430504,42,0.75,0.5,0.5,0.5,8350.395157962963,"museums-42"
"exhibits","museums",-707.425070939481,-7280.592305406079,-19.533097810008208,43,0.75,0.5,0.5,0.5,7261.05920759607,"museums-43"
"exhibits","museums",-802.7304149589249,-9612.720997561524,-1.3190890611993176,44,0.75,0.5,0.5,0.5,9611.401908500326,"museums-44"
"exhibits","museums",-747.0759110945598,-7959.356246141721,-12.28939915130813,45,0.75,0.5,0.5,0.5,7947.066846990413,"museums-45"
"exhibits","museums",-785.86791363985,-8056.748395694489,-17.613708395912127,46,0.75,0.5,0.5,0.5,8039.134687298577,"museums-46"
"exhibits","museums",-782.6580310195438,-9179.210486803162,12.660741469802378,47,0.75,0.5,0.5,0.5,9191.871228272965,"museums-47"
"exhibits","museums",-889.5938698937581,-8560.818244445556,-16.283398761752743,48,0.75,0.5,0.5,0.5,8544.534845683804,"museums-48"
"exhibits","museums",-810.8183448154514,-8480.391512385102,-8.77938382991519,49,0.75,0.5,0.5,0.5,8471.612128555187,"museums-49"
"exhibits","museums",-761.5946368748432,-8088.566753467649,-13.753662205180417,50,0.75,0.5,0.5,0.5,8074.813091262468,"museums-50"
"entertainment","movietheaters",-324.2398358048096,-3930.2473505545104,3.749487363787894,1,0.75,0.5,0.5,0.5,3933.9968379182983,"movietheaters-1"
"entertainment","movietheaters",-537.557248055831,-5574.945145239172,-17.000535980535986,2,0.75,0.5,0.5,0.5,5557.944609258636,"movietheaters-2"
"entertainment","movietheaters",-701.6243451182221,-7333.671149151475,-44.26985627809277,3,0.75,0.5,0.5,0.5,7289.401292873383,"movietheaters-3"
