"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"games","poolhallsbowlingalleys",14.862779427587462,-774.6810093372766,1187.961463200545,10,0.5,0.5,0.65,0.5,1962.6424725378215,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",15.287911646968022,-636.766039080072,1057.0011451040011,10,0.5,0.5,0.7000000000000001,0.5,1693.7671841840731,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",17.874402749816042,-743.1751094758988,1011.1156854914711,10,0.5,0.5,0.75,0.5,1754.29079496737,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",11.39696860877954,-667.1470532546907,686.1235149191054,10,0.5,0.5,0.8,0.5,1353.2705681737962,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",13.733689341623581,-505.0847124938132,916.2721155409464,10,0.5,0.5,0.85,0.5,1421.3568280347595,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",17.91310321674677,-490.21699997723226,765.4581916377125,10,0.5,0.5,0.9,0.5,1255.6751916149447,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",11.92578735215677,-399.3681157437821,636.4613330626001,10,0.5,0.5,0.95,0.5,1035.8294488063823,"poolhallsbowlingalleys-10"
"exhibits","museums",-412.3371359324634,-4698.956972088883,53.06343030770182,10,0.5,0.5,0.1,0.5,4752.020402396585,"museums-10"
"exhibits","museums",-408.980714669799,-4437.563893711631,29.222976176204032,10,0.5,0.5,0.15000000000000002,0.5,4466.786869887835,"museums-10"
"exhibits","museums",-423.15754837371185,-4603.257195667605,87.96349503458053,10,0.5,0.5,0.2,0.5,4691.2206907021855,"museums-10"
"exhibits","museums",-365.70713319767236,-4334.6761250975005,38.69422610907253,10,0.5,0.5,0.25,0.5,4373.370351206573,"museums-10"
"exhibits","museums",-377.33330388175796,-4856.589615801292,55.23999377460391,10,0.5,0.5,0.30000000000000004,0.5,4911.829609575896,"museums-10"
"exhibits","museums",-369.84955709713574,-4742.646076082685,51.810108469902644,10,0.5,0.5,0.35,0.5,4794.456184552588,"museums-10"
"exhibits","museums",-380.1802347571465,-4425.770927987488,41.97237936629192,10,0.5,0.5,0.4,0.5,4467.7433073537795,"museums-10"
"exhibits","museums",-361.48298207666886,-4239.7458586265275,79.49122447108536,10,0.5,0.5,0.45000000000000007,0.5,4319.237083097612,"museums-10"
