"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"hotels","hotels",-85.61424934979962,-1837.7115582549475,674.1306577842531,10,0.5,0.5,0.5,0.35,2511.8422160392006,"hotels-10"
"hotels","hotels",-113.81031505213883,-2126.5381345933106,594.7409877437912,10,0.5,0.5,0.5,0.4,2721.279122337102,"hotels-10"
"hotels","hotels",-99.62842188599606,-1840.694474065451,650.3798083839808,10,0.5,0.5,0.5,0.45000000000000007,2491.074282449432,"hotels-10"
"hotels","hotels",-99.328158048585,-2301.9720780751263,713.0818609713973,10,0.5,0.5,0.5,0.5,3015.0539390465237,"hotels-10"
"hotels","hotels",-100.85646256439189,-2054.9615447556434,577.3687638615212,10,0.5,0.5,0.5,0.55,2632.3303086171645,"hotels-10"
"hotels","hotels",-117.77783621954981,-2024.4077694096693,673.7835099163307,10,0.5,0.5,0.5,0.6,2698.191279326,"hotels-10"
"hotels","hotels",-111.45481318729856,-2114.636009766209,523.5849011546784,10,0.5,0.5,0.5,0.65,2638.2209109208875,"hotels-10"
"hotels","hotels",-117.783942156737,-2511.5362194664585,654.4367236159044,10,0.5,0.5,0.5,0.7000000000000001,3165.9729430823627,"hotels-10"
"hotels","hotels",-114.33795739453677,-2765.9409557593176,738.5143428504633,10,0.5,0.5,0.5,0.75,3504.455298609781,"hotels-10"
"hotels","hotels",-119.42676201418861,-2654.380302365918,799.6771309709286,10,0.5,0.5,0.5,0.8,3454.0574333368468,"hotels-10"
"hotels","hotels",-146.85046648354762,-2619.9556718510007,770.9554059408708,10,0.5,0.5,0.5,0.85,3390.9110777918713,"hotels-10"
"hotels","hotels",-131.7820770926479,-2253.202532846557,836.6199611191973,10,0.5,0.5,0.5,0.9,3089.8224939657543,"hotels-10"
"hotels","hotels",-176.097788266664,-3162.5952920211903,907.3822887463294,10,0.5,0.5,0.5,0.95,4069.9775807675196,"hotels-10"
"gambling","casinohotels",-1335.4140815249032,-16581.288193284938,-89.00190300965937,10,0.5,0.5,0.5,0.1,16492.28629027528,"casinohotels-10"
"gambling","casinohotels",-1672.6761031874255,-23358.188994257336,-117.41527820308161,10,0.5,0.5,0.5,0.15000000000000002,23240.773716054253,"casinohotels-10"
"gambling","casinohotels",-1613.2137406659754,-20734.248537096562,-111.73938878946622,10,0.5,0.5,0.5,0.2,20622.509148307097,"casinohotels-10"
"gambling","casinohotels",-1803.992395687891,-29644.58934140801,-120.34619644711908,10,0.5,0.5,0.5,0.25,29524.24314496089,"casinohotels-10"
"gambling","casinohotels",-2014.534533754608,-27865.889850533946,-117.47469571640254,10,0.5,0.5,0.5,0.30000000000000004,27748.415154817543,"casinohotels-10"
"gambling","casinohotels",-2063.2724744826,-26573.209941453242,-123.15952093861381,10,0.5,0.5,0.5,0.35,26450.050420514628,"casinohotels-10"
"gambling","casinohotels",-2063.4453904924285,-26627.37055940259,-115.19777365088282,10,0.5,0.5,0.5,0.4,26512.172785751707,"casinohotels-10"
"gambling","casinohotels",-2361.035093841607,-30810.80878859419,-200.0082925099305,10,0.5,0.5,0.5,0.45000000000000007,30610.80049608426,"casinohotels-10"
"gambling","casinohotels",-2446.6780885164685,-25151.439530094347,-182.99216997487636,10,0.5,0.5,0.5,0.5,24968.44736011947,"casinohotels-10"
"gambling","casinohotels",-2459.20902968297,-34209.90744085745,-159.47169760241798,10,0.5,0.5,0.5,0.55,34050.43574325503,"casinohotels-10"
"gambling","casinohotels",-2821.2354415165028,-29358.213240765584,-174.83367051447635,10,0.5,0.5,0.5,0.6,29183.37957025111,"casinohotels-10"
"gambling","casinohotels",-2888.6650598176734,-38699.060924023535,-149.30474737565996,10,0.5,0.5,0.5,0.65,38549.756176647876,"casinohotels-10"
"gambling","casinohotels",-2975.6394532569775,-44427.25859936496,-178.16955312636165,10,0.5,0.5,0.5,0.7000000000000001,44249.0890462386,"casinohotels-10"
"gambling","casinohotels",-3821.5657982436696,-49955.090449523705,-296.58805436404595,10,0.5,0.5,0.5,0.75,49658.50239515966,"casinohotels-10"
"gambling","casinohotels",-4322.534201852712,-56380.91119822598,-265.58667907887116,10,0.5,0.5,0.5,0.8,56115.32451914711,"casinohotels-10"
"gambling","casinohotels",-5192.223200504539,-81184.76464189182,-327.14697371101647,10,0.5,0.5,0.5,0.85,80857.6176681808,"casinohotels-10"
"gambling","casinohotels",-6131.5135637348085,-84254.38766774922,-369.6251029309367,10,0.5,0.5,0.5,0.9,83884.76256481829,"casinohotels-10"
"gambling","casinohotels",-10659.081884647927,-132041.33096719583,-726.8466999573906,10,0.5,0.5,0.5,0.95,131314.48426723844,"casinohotels-10"
"gambling","bingocardsgambling",-1909.191513380987,-23697.261568090333,-112.10432691710375,10,0.5,0.5,0.5,0.1,23585.15724117323,"bingocardsgambling-10"
