"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"gambling","casinohotels",-2516.8316792530172,-31810.6094404491,-214.7964254889823,10,0.6,0.5,0.5,0.5,31595.81301496012,"casinohotels-10"
"gambling","casinohotels",-2990.7052601780547,-34058.63413375182,-163.02568158124512,10,0.65,0.5,0.5,0.5,33895.60845217057,"casinohotels-10"
"gambling","casinohotels",-2680.1205100946863,-36860.62962962898,-190.51029559828325,10,0.7000000000000001,0.5,0.5,0.5,36670.1193340307,"casinohotels-10"
"gambling","casinohotels",-2717.283276148315,-36808.12897793933,-151.3729736976905,10,0.75,0.5,0.5,0.5,36656.75600424164,"casinohotels-10"
"gambling","casinohotels",-2734.693688778545,-38474.50216505928,-189.76322910054643,10,0.8,0.5,0.5,0.5,38284.73893595874,"casinohotels-10"
"gambling","casinohotels",-2621.5438048746096,-45788.63492908629,-162.9437654327299,10,0.85,0.5,0.5,0.5,45625.691163653566,"casinohotels-10"
"gambling","casinohotels",-2889.212802340755,-42735.742836500525,-223.9560812230341,10,0.9,0.5,0.5,0.5,42511.78675527749,"casinohotels-10"
"gambling","casinohotels",-3195.261089022116,-44036.78980221919,-210.26098109625394,10,0.95,0.5,0.5,0.5,43826.528821122934,"casinohotels-10"
"gambling","bingocardsgambling",-2937.581995628543,-51382.604861390726,-204.93542086964496,10,0.1,0.5,0.5,0.5,51177.66944052108,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2984.1546534504014,-46220.6058048703,-178.7735573295315,10,0.15000000000000002,0.5,0.5,0.5,46041.83224754077,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2875.8969449204014,-48801.7050112645,-191.07453609323554,10,0.2,0.5,0.5,0.5,48610.63047517127,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3074.3761247611114,-49037.661015148864,-207.12103731063954,10,0.25,0.5,0.5,0.5,48830.53997783823,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2698.2858213936106,-50845.87252956179,-185.16602666022604,10,0.30000000000000004,0.5,0.5,0.5,50660.706502901565,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2946.4545212101175,-46434.896267940334,-180.36312471007864,10,0.35,0.5,0.5,0.5,46254.533143230256,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2805.3373410367644,-39243.113969954844,-164.31424464488808,10,0.4,0.5,0.5,0.5,39078.79972530995,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2865.0823289429873,-38935.86021916799,-186.50812895531877,10,0.45000000000000007,0.5,0.5,0.5,38749.35209021267,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2795.5480214099234,-43566.26258540882,-192.34686094977772,10,0.5,0.5,0.5,0.5,43373.91572445904,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2653.1355486981774,-37782.34069113927,-163.438461219006,10,0.55,0.5,0.5,0.5,37618.90222992026,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2864.128002660577,-63451.506838898225,-158.66083651531656,10,0.6,0.5,0.5,0.5,63292.84600238291,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2365.728184520983,-37146.78270869709,-127.92196017275481,10,0.65,0.5,0.5,0.5,37018.860748524334,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2543.0057572337905,-38340.22079052504,-142.72308579601827,10,0.7000000000000001,0.5,0.5,0.5,38197.49770472902,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2431.2850335857547,-39470.84894661488,-141.97884957103085,10,0.75,0.5,0.5,0.5,39328.87009704385,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2243.8091842199638,-39942.63704222799,-132.29328281366557,10,0.8,0.5,0.5,0.5,39810.34375941432,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2478.8264653805504,-31306.11589356679,-182.60570821437776,10,0.85,0.5,0.5,0.5,31123.510185352414,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2600.2526424906855,-37327.00672987689,-116.76794530255653,10,0.9,0.5,0.5,0.5,37210.238784574336,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2324.46426779027,-37098.06647350687,-141.60809505055002,10,0.95,0.5,0.5,0.5,36956.45837845632,"bingocardsgambling-10"
