"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","movietheaters",-2196.5209630749127,-25887.36195939219,-167.2272117351101,17,0.5,0.5,0.5,0.5,25720.13474765708,"movietheaters-17"
"entertainment","movietheaters",-2265.0408378191364,-25784.44489957704,-210.337407862108,18,0.5,0.5,0.5,0.5,25574.10749171493,"movietheaters-18"
"entertainment","movietheaters",-2333.9649452194426,-23961.928307996197,-219.22559238569278,19,0.5,0.5,0.5,0.5,23742.702715610503,"movietheaters-19"
"entertainment","movietheaters",-2248.1488194970752,-24657.926406513965,-193.02926870683433,20,0.5,0.5,0.5,0.5,24464.89713780713,"movietheaters-20"
"entertainment","movietheaters",-2622.635484357562,-25322.240001734637,-175.07925080572699,21,0.5,0.5,0.5,0.5,25147.16075092891,"movietheaters-21"
"entertainment","movietheaters",-2786.280416171883,-29124.827838622088,-235.47059469598221,22,0.5,0.5,0.5,0.5,28889.357243926104,"movietheaters-22"
"entertainment","movietheaters",-2645.506426117264,-29417.03601727335,-190.8281588114176,23,0.5,0.5,0.5,0.5,29226.20785846193,"movietheaters-23"
"entertainment","movietheaters",-2529.4654585945937,-28951.870859347764,-273.56700258552763,24,0.5,0.5,0.5,0.5,28678.303856762235,"movietheaters-24"
"entertainment","movietheaters",-2935.868573249337,-33415.15539661973,-246.8438304786664,25,0.5,0.5,0.5,0.5,33168.31156614106,"movietheaters-25"
"entertainment","movietheaters",-3027.436869903881,-32997.18582129535,-273.18130137048337,26,0.5,0.5,0.5,0.5,32724.004519924867,"movietheaters-26"
"entertainment","movietheaters",-3003.923110577693,-27811.77831133438,-334.3921712083586,27,0.5,0.5,0.5,0.5,27477.386140126022,"movietheaters-27"
"entertainment","movietheaters",-2937.1708828644573,-37143.73275461299,-224.35074481367525,28,0.5,0.5,0.5,0.5,36919.382009799316,"movietheaters-28"
"entertainment","movietheaters",-3259.654529854424,-29634.58768811907,-270.6810142908832,29,0.5,0.5,0.5,0.5,29363.906673828187,"movietheaters-29"
"entertainment","movietheaters",-3005.587966181931,-36080.12637300983,-273.83906259131015,30,0.5,0.5,0.5,0.5,35806.28731041852,"movietheaters-30"
"entertainment","movietheaters",-3240.8838616990597,-34175.58882268009,-274.30102720968404,31,0.5,0.5,0.5,0.5,33901.2877954704,"movietheaters-31"
"entertainment","movietheaters",-3291.3699417148277,-37650.074531882055,-306.74597930856373,32,0.5,0.5,0.5,0.5,37343.32855257349,"movietheaters-32"
"entertainment","movietheaters",-3648.522219253068,-35548.6576639349,-322.6314927436,33,0.5,0.5,0.5,0.5,35226.0261711913,"movietheaters-33"
"entertainment","movietheaters",-3705.38271625003,-38828.1938538209,-292.62994954555325,34,0.5,0.5,0.5,0.5,38535.56390427535,"movietheaters-34"
"entertainment","movietheaters",-3567.508191708046,-48078.48398728136,-304.68555634523966,35,0.5,0.5,0.5,0.5,47773.79843093612,"movietheaters-35"
"entertainment","movietheaters",-3621.425692833909,-36996.812972623855,-342.5838562354177,36,0.5,0.5,0.5,0.5,36654.22911638844,"movietheaters-36"
"entertainment","movietheaters",-3538.175459474497,-34829.2159496486,-266.46002782864014,37,0.5,0.5,0.5,0.5,34562.75592181996,"movietheaters-37"
"entertainment","movietheaters",-3738.7621950809826,-40283.03045391891,-344.05455151789556,38,0.5,0.5,0.5,0.5,39938.97590240101,"movietheaters-38"
"entertainment","movietheaters",-3789.345511451369,-44249.79804045437,-324.5397430930083,39,0.5,0.5,0.5,0.5,43925.25829736136,"movietheaters-39"
"entertainment","movietheaters",-3704.925710880919,-44028.88810957477,-243.40790422529554,40,0.5,0.5,0.5,0.5,43785.48020534948,"movietheaters-40"
"entertainment","movietheaters",-3576.2340919251483,-38817.377312486875,-271.38845007433974,41,0.5,0.5,0.5,0.5,38545.98886241254,"movietheaters-41"
"entertainment","movietheaters",-4345.144289941021,-45210.61698384366,-434.01676074793824,42,0.5,0.5,0.5,0.5,44776.600223095724,"movietheaters-42"
"entertainment","movietheaters",-3914.2530511065356,-37877.136150645456,-376.38798712019087,43,0.5,0.5,0.5,0.5,37500.74816352526,"movietheaters-43"
"entertainment","movietheaters",-4095.965826410743,-46860.01145146137,-444.6088367532402,44,0.5,0.5,0.5,0.5,46415.402614708124,"movietheaters-44"
"entertainment","movietheaters",-4230.845831607927,-41791.22427571746,-354.8333109779311,45,0.5,0.5,0.5,0.5,41436.39096473953,"movietheaters-45"
"entertainment","movietheaters",-4268.21942300983,-45633.14583384976,-434.32439111244605,46,0.5,0.5,0.5,0.5,45198.82144273732,"movietheaters-46"
"entertainment","movietheaters",-4337.511585468687,-45821.08752948473,-439.27590360927434,47,0.5,0.5,0.5,0.5,45381.81162587545,"movietheaters-47"
"entertainment","movietheaters",-4271.934437666272,-48266.13951794204,-338.7619232078568,48,0.5,0.5,0.5,0.5,47927.377594734186,"movietheaters-48"
"entertainment","movietheaters",-4534.025676017978,-42144.442846341306,-388.0329159095346,49,0.5,0.5,0.5,0.5,41756.40993043177,"movietheaters-49"
"entertainment","movietheaters",-4917.492424505077,-47126.18662155776,-511.0825535326159,50,0.5,0.5,0.5,0.5,46615.104068025146,"movietheaters-50"
"hotels","hotels",-25.21741208450939,-1231.941747925102,985.8551584217038,1,0.5,0.5,0.5,0.5,2217.796906346806,"hotels-1"
"hotels","hotels",-39.16456919323785,-1194.4955143272277,704.7668422587544,2,0.5,0.5,0.5,0.5,1899.2623565859822,"hotels-2"
"hotels","hotels",-55.77678313829924,-1713.7167889380935,694.7439582634174,3,0.5,0.5,0.5,0.5,2408.460747201511,"hotels-3"
"hotels","hotels",-82.84617648869961,-1707.0691561518825,554.9529063628346,4,0.5,0.5,0.5,0.5,2262.022062514717,"hotels-4"
"hotels","hotels",-91.56609938517775,-2183.7580122719673,720.5417157670288,5,0.5,0.5,0.5,0.5,2904.2997280389964,"hotels-5"
"hotels","hotels",-81.80623539842767,-1772.1257078694512,587.0464005711207,6,0.5,0.5,0.5,0.5,2359.1721084405717,"hotels-6"
"hotels","hotels",-105.36289479402157,-1875.0263165563624,645.5980639971154,7,0.5,0.5,0.5,0.5,2520.6243805534777,"hotels-7"
"hotels","hotels",-106.71028964757711,-2396.0932898538554,574.4892226353113,8,0.5,0.5,0.5,0.5,2970.5825124891667,"hotels-8"
"hotels","hotels",-119.85035477546828,-2175.512135217621,842.9909731824413,9,0.5,0.5,0.5,0.5,3018.5031084000625,"hotels-9"
"hotels","hotels",-104.20799045547376,-1987.9802512645467,565.8890618414837,10,0.5,0.5,0.5,0.5,2553.8693131060304,"hotels-10"
"hotels","hotels",-128.40043183403375,-2231.1656123681296,651.1985816672558,11,0.5,0.5,0.5,0.5,2882.3641940353855,"hotels-11"
"hotels","hotels",-114.1399213661429,-2431.5477542374215,738.9919015271336,12,0.5,0.5,0.5,0.5,3170.539655764555,"hotels-12"
"hotels","hotels",-116.27776817158457,-2491.9689325394565,928.6803422829867,13,0.5,0.5,0.5,0.5,3420.649274822443,"hotels-13"
"hotels","hotels",-147.2663454716267,-2468.8818789936813,647.0385653316421,14,0.5,0.5,0.5,0.5,3115.9204443253234,"hotels-14"
"hotels","hotels",-147.66717523432996,-2618.4982915987466,595.9500432507513,15,0.5,0.5,0.5,0.5,3214.4483348494978,"hotels-15"
"hotels","hotels",-146.8560464785062,-2451.1373846051306,694.9635319499123,16,0.5,0.5,0.5,0.5,3146.100916555043,"hotels-16"
"hotels","hotels",-137.31447834737776,-2545.1535657514373,797.066144281574,17,0.5,0.5,0.5,0.5,3342.2197100330113,"hotels-17"
